,ug,ur,ui,uz,uj,uk,uw1,uw2,gr,gi,gz,gk,gw1,gw2,ri,rz,rw1,rw2,iz,ij,ik,iw1,iw2,zj,zk,zw1,zw2,jw1,jw2,kw1,kw2,w1w2,class_bin,RA,DEC,index,Unnamed: 0,petroR50_g,petroR50_r,image_id
10,2.209100000000003,3.467500000000001,4.212000000000003,4.641000000000002,4.979895000000003,6.2591670000000015,7.24492,7.514158000000002,1.2583999999999982,2.0029000000000003,2.431899999999999,4.050066999999999,5.0358199999999975,5.305057999999999,0.7445000000000022,1.1735000000000009,3.7774199999999993,4.046658000000001,0.4289999999999985,0.7678949999999993,2.047166999999998,3.032919999999997,3.3021579999999986,0.3388950000000008,1.6181669999999997,2.6039199999999987,2.873158,2.265024999999998,2.534263,0.985752999999999,1.2549910000000004,0.2692380000000014,1,31.790953,0.999991,11,10,31.790978350833115,0.999980748451172,011_020709.8+010000_K
11,0.3707999999999991,1.352999999999998,2.349,2.2689999999999984,2.918022999999998,3.954933999999998,4.784700000000001,4.957888999999998,0.9821999999999989,1.978200000000001,1.8981999999999992,3.584133999999999,4.413900000000002,4.587088999999999,0.9960000000000022,0.9160000000000004,3.431700000000003,3.604889,-0.0800000000000018,0.5690229999999978,1.6059339999999978,2.4357000000000006,2.608888999999998,0.6490229999999997,1.6859339999999996,2.5157000000000025,2.688889,1.8666770000000028,2.039866,0.8297660000000029,1.002955,0.1731889999999971,1,32.064564,0.405638,12,11,32.06463664552409,0.4056236957143458,012_020815.5+002420_K
12,0.2313000000000009,1.7828000000000015,2.533999999999999,2.972999999999999,3.4964799999999983,4.477305000000001,5.342580000000002,5.293585,1.5515000000000008,2.302699999999998,2.741699999999998,4.246005,5.111280000000001,5.062284999999999,0.7511999999999972,1.1901999999999973,3.55978,3.5107849999999985,0.439,0.9624799999999992,1.9433050000000025,2.8085800000000027,2.7595850000000013,0.5234799999999993,1.5043050000000022,2.3695800000000027,2.320585000000001,1.846100000000004,1.797105000000002,0.8652750000000005,0.816279999999999,-0.0489950000000014,1,32.081195,0.882708,13,12,32.08122342540084,0.8826850129194018,013_020819.5+005258_K
13,0.6818000000000026,1.8693000000000024,3.048000000000002,3.593,3.6682270000000017,5.698938000000002,7.184028000000001,7.549403000000002,1.1875,2.366199999999999,2.9111999999999973,5.017137999999999,6.502227999999999,6.867602999999999,1.1786999999999992,1.7236999999999971,5.314727999999999,5.680102999999999,0.5449999999999982,0.6202269999999999,2.650938,4.136028,4.501403,0.0752270000000017,2.105938000000002,3.591028000000001,3.9564030000000017,3.515801,3.881176,1.4850899999999996,1.850465,0.3653750000000002,0,32.709594,0.160076,14,13,32.70960313062561,0.1600692269323274,014_021050.3+000936_K
14,1.6266999999999996,3.1355000000000004,3.777000000000001,4.241,4.646180000000001,5.957321,5.713992999999999,5.774540000000002,1.5088000000000008,2.150300000000001,2.6143,4.330621000000001,4.087292999999999,4.147840000000002,0.6415000000000006,1.1054999999999993,2.578492999999998,2.6390400000000014,0.4639999999999986,0.8691800000000001,2.180321,1.9369929999999973,1.9975400000000008,0.4051800000000014,1.7163210000000009,1.4729929999999989,1.533540000000002,1.0678129999999977,1.1283600000000007,-0.2433280000000017,-0.1827809999999985,0.0605470000000032,1,34.556609,0.224111,15,14,34.556696125563086,0.2239401951932433,015_021813.6+001327_K
15,-0.8006999999999991,0.2896999999999998,1.7199999999999989,1.34,3.539245000000001,4.542107999999999,4.837615,5.261132,1.090399999999999,2.520699999999998,2.140699999999999,5.342807999999998,5.638314999999999,6.061831999999999,1.430299999999999,1.0503,4.547915,4.971432,-0.379999999999999,1.8192450000000024,2.822108,3.1176150000000007,3.541132000000001,2.199245000000001,3.202107999999999,3.497615,3.921132,1.2983699999999985,1.7218869999999988,0.2955070000000006,0.719024000000001,0.4235170000000003,1,35.102224,0.333267,16,15,35.102263073482376,0.3332754238758247,016_022024.5+002000_K
16,1.3095999999999997,0.6456999999999979,3.3969999999999985,3.963999999999999,4.035257999999999,4.975380000000001,4.804919999999999,4.757418999999999,-0.6639000000000017,2.087399999999999,2.654399999999999,3.6657800000000016,3.4953199999999995,3.447818999999999,2.7513000000000005,3.3183000000000007,4.159220000000001,4.111719000000001,0.5670000000000002,0.6382580000000004,1.5783800000000028,1.4079200000000007,1.3604190000000005,0.0712580000000002,1.0113800000000026,0.8409200000000006,0.7934190000000001,0.7696620000000003,0.7221609999999998,-0.170460000000002,-0.2179610000000025,-0.0475010000000004,0,333.228031,-0.83131,17,16,333.22799951333616,-0.8312104219367515,017_221254.7-004953_K
17,-0.9490000000000016,-0.1998999999999995,1.0459999999999994,1.3170000000000002,2.138489,3.5291870000000003,4.8049800000000005,5.557259999999999,0.7491000000000021,1.995000000000001,2.266000000000002,4.478187000000002,5.753980000000002,6.506260000000001,1.245899999999999,1.5168999999999997,5.00488,5.757159999999999,0.2710000000000008,1.0924890000000005,2.483187000000001,3.758980000000001,4.51126,0.8214889999999997,2.212187,3.4879800000000003,4.240259999999999,2.6664910000000006,3.418771,1.2757930000000002,2.028072999999999,0.752279999999999,1,333.230272,0.018944,18,17,333.2302927837625,0.018899293685046,018_221255.3+000108_K
18,-0.1762000000000014,0.8966999999999992,2.5410000000000004,3.0450000000000017,2.5324050000000007,3.726678,4.451640000000001,4.658100000000001,1.0729000000000006,2.717200000000002,3.221200000000003,3.902878000000001,4.627840000000003,4.8343000000000025,1.6443000000000012,2.1483000000000025,3.554940000000002,3.761400000000002,0.5040000000000013,-0.0085949999999996,1.1856779999999991,1.9106400000000008,2.1171000000000006,-0.512595000000001,0.681677999999998,1.4066399999999994,1.613099999999999,1.9192350000000005,2.1256950000000003,0.7249620000000014,0.9314220000000012,0.2064599999999998,1,334.641713,-0.528298,19,18,334.64174532138213,-0.5283073415344475,019_221834.0-003142_K
19,1.4863,3.0352,3.939,4.393000000000001,4.577462000000001,5.641667000000002,5.163600000000002,5.309672000000003,1.5488999999999995,2.4527,2.9067000000000007,4.155367000000002,3.6773000000000025,3.823372000000002,0.9038000000000004,1.357800000000001,2.1284000000000027,2.274472000000003,0.4540000000000006,0.6384620000000005,1.7026670000000017,1.2246000000000024,1.3706720000000026,0.1844619999999999,1.248667000000001,0.7706000000000017,0.916672000000002,0.5861380000000018,0.732210000000002,-0.4780669999999993,-0.3319949999999991,0.1460720000000002,1,335.057839,0.196806,20,19,335.057881875184,0.1965785435511939,020_222013.9+001149_K
20,1.5306999999999995,2.095800000000001,3.68,4.75,5.352982000000001,7.098189000000001,7.164898000000001,7.590036999999999,0.565100000000001,2.1493,3.2193000000000005,5.567489000000002,5.634198000000001,6.059336999999999,1.5841999999999992,2.6541999999999994,5.069098,5.494236999999998,1.0700000000000005,1.672982000000001,3.4181890000000017,3.484898000000001,3.910036999999999,0.6029820000000008,2.3481890000000014,2.414898000000001,2.840036999999999,1.811916,2.237054999999998,0.0667089999999994,0.4918479999999974,0.4251389999999979,1,336.039216,-0.256575,21,20,336.03924983737977,-0.2566685248464389,021_222409.4-001524_K
21,-0.6873000000000005,0.8889999999999993,2.247,2.632000000000001,2.7294850000000004,4.450808000000002,5.207678000000001,5.424578,1.5762999999999998,2.9343000000000004,3.319300000000002,5.138108000000003,5.894978000000002,6.111878000000001,1.3580000000000003,1.743000000000002,4.318678000000002,4.535578000000001,0.3850000000000015,0.4824850000000005,2.203808000000002,2.960678000000001,3.1775780000000005,0.0974849999999989,1.8188080000000009,2.575678,2.792577999999999,2.478193000000001,2.695093,0.7568699999999993,0.9737699999999982,0.2168999999999989,1,337.364102,0.332162,22,21,337.36402546236786,0.3321823098477729,022_222927.4+001956_K
22,-1.5498000000000012,0.5536999999999992,1.9109999999999976,2.4849999999999994,3.4798529999999985,4.270999999999997,5.545313,6.084184999999998,2.1035000000000004,3.460799999999999,4.034800000000001,5.820799999999998,7.095113000000001,7.633984999999999,1.3572999999999986,1.9313,4.991613000000001,5.530484999999999,0.5740000000000016,1.5688530000000007,2.3599999999999994,3.6343130000000015,4.173185,0.9948529999999992,1.7859999999999978,3.0603130000000007,3.5991849999999985,2.0654600000000016,2.6043319999999994,1.274313000000003,1.8131850000000007,0.5388719999999978,1,338.122231,0.87122,23,22,338.12228826830574,0.8711882967434232,023_223229.3+005216_K
23,0.4509999999999969,2.119699999999998,4.0269999999999975,4.687999999999999,4.135069999999999,4.991478999999998,5.688587999999999,5.757821,1.6687000000000012,3.5760000000000005,4.237000000000002,4.540479000000001,5.237588000000002,5.306821000000003,1.9073,2.5683000000000007,3.568888000000001,3.6381210000000017,0.6610000000000014,0.1080700000000014,0.9644790000000008,1.6615880000000018,1.7308210000000024,-0.5529299999999999,0.3034789999999994,1.0005880000000005,1.069821000000001,1.5535180000000004,1.622751000000001,0.6971090000000011,0.7663420000000016,0.0692330000000005,0,339.727108,-0.78014,24,23,339.727169267186,-0.7802569044609224,024_223854.5-004649_K
24,1.5337999999999994,3.0234000000000023,3.5630000000000024,3.6069999999999993,5.151674,6.854692,7.814197,8.092970000000001,1.489600000000003,2.029200000000003,2.0732,5.320892000000001,6.280397000000001,6.559170000000002,0.5396000000000001,0.583599999999997,4.790796999999998,5.069569999999999,0.0439999999999969,1.5886739999999977,3.2916919999999976,4.251196999999998,4.529969999999999,1.5446740000000003,3.2476920000000007,4.207197000000001,4.485970000000002,2.662523,2.941296000000001,0.959505,1.238278000000001,0.278773000000001,0,340.665951,-0.646571,25,24,340.6659451957961,-0.6466114269625499,025_224239.8-003848_K
25,-0.9741999999999996,0.0814000000000021,2.1110000000000007,2.5360000000000014,2.1460760000000008,3.1663950000000014,2.779104,2.731472,1.055600000000002,3.0852000000000004,3.510200000000001,4.140595000000001,3.753304,3.705672,2.0295999999999985,2.4545999999999992,2.697703999999998,2.650071999999998,0.4250000000000007,0.0350760000000001,1.0553950000000007,0.6681039999999996,0.6204719999999995,-0.3899240000000006,0.630395,0.2431039999999988,0.1954719999999987,0.6330279999999995,0.5853959999999994,-0.3872910000000011,-0.4349230000000013,-0.0476320000000001,0,341.102021,0.637211,26,25,341.10191837764904,0.6372053722038562,026_224424.5+003814_K
26,0.3341000000000029,2.028500000000001,3.8270000000000017,3.6970000000000014,5.031894000000001,5.996475,7.475042000000002,7.5497070000000015,1.694399999999998,3.492899999999999,3.3629,5.662374999999997,7.140941999999999,7.2156069999999985,1.7985000000000009,1.6685000000000016,5.446542000000001,5.521207,-0.129999999999999,1.2048939999999997,2.1694749999999985,3.648042,3.722707,1.3348939999999985,2.299474999999997,3.7780419999999992,3.852706999999999,2.4431480000000008,2.5178130000000003,1.4785670000000015,1.5532320000000013,0.0746649999999995,1,342.02613,0.553038,27,26,342.0261127222945,0.5530514337030904,027_224806.3+003311_K
27,1.2960999999999991,2.196200000000001,3.030999999999999,3.664999999999999,4.321227,5.189855999999999,6.368382,6.702186999999999,0.9001000000000019,1.7348999999999997,2.3689,3.893756,5.072282000000001,5.406086999999999,0.8347999999999978,1.468799999999998,4.172181999999999,4.5059869999999975,0.6340000000000003,1.2902270000000016,2.158856,3.3373820000000016,3.671187,0.6562270000000012,1.5248559999999998,2.7033820000000013,3.0371869999999994,2.047155,2.380959999999998,1.1785260000000015,1.5123309999999996,0.3338049999999981,1,343.253882,0.103625,28,27,343.2539292128253,0.1036610654756545,028_225300.9+000613_K
28,1.1949000000000003,1.3275000000000006,2.2399999999999984,2.9369999999999976,4.499323,5.89358,6.857595,7.520865999999998,0.1326,1.045099999999998,1.742099999999997,4.69868,5.662694999999999,6.3259659999999975,0.912499999999998,1.609499999999997,5.530094999999999,6.1933659999999975,0.6969999999999992,2.259323000000002,3.6535800000000016,4.6175950000000014,5.280866,1.5623230000000028,2.9565800000000024,3.9205950000000014,4.583866,2.3582719999999995,3.0215429999999976,0.9640149999999998,1.627285999999998,0.6632709999999982,1,345.238302,0.052035,29,28,345.23830857536336,0.0520226584062838,029_230057.2+000307_K
29,-0.968899999999998,-0.067499999999999,0.9660000000000012,1.831000000000003,3.3498940000000026,4.093049000000001,5.116004,5.829186000000004,0.9013999999999988,1.934899999999999,2.799900000000001,5.061948999999999,6.084903999999998,6.798086000000001,1.0335,1.898500000000002,5.183503999999999,5.8966860000000025,0.865000000000002,2.383894000000001,3.1270489999999995,4.150003999999999,4.8631860000000025,1.5188939999999995,2.262048999999997,3.285003999999997,3.998186000000001,1.7661099999999976,2.479292000000001,1.0229549999999996,1.736137000000003,0.7131820000000033,1,351.389292,0.949569,30,29,351.38937415146944,0.9496131648088202,030_232533.4+005658_K
30,0.7431000000000019,2.4742999999999995,3.208000000000002,4.023,4.198737000000001,5.343962000000001,5.664753000000001,5.857907000000001,1.7311999999999976,2.4649,3.279899999999998,4.600861999999999,4.921652999999999,5.114806999999999,0.7337000000000025,1.5487000000000002,3.190453000000001,3.3836070000000014,0.8149999999999977,0.9907369999999992,2.135962,2.456752999999999,2.649906999999999,0.1757370000000016,1.3209620000000015,1.6417530000000014,1.8349070000000007,1.4660159999999998,1.6591699999999996,0.3207909999999998,0.5139449999999997,0.1931539999999998,0,355.801669,0.038035,31,30,355.8017011501721,0.0379910044337097,031_234312.4+000217_K
31,0.4775999999999989,1.5056000000000012,2.8590000000000018,3.346,3.492093000000001,4.360624999999999,5.174163,5.091014000000001,1.0280000000000022,2.381400000000003,2.868400000000001,3.883025,4.696563000000001,4.613414000000002,1.3534000000000006,1.840399999999999,3.668562999999999,3.585414,0.4869999999999983,0.6330929999999988,1.501624999999997,2.3151629999999983,2.2320139999999995,0.1460930000000004,1.0146249999999988,1.828163,1.7450140000000012,1.6820699999999995,1.5989210000000007,0.8135380000000012,0.7303890000000024,-0.0831489999999988,1,356.712991,0.84372,32,31,356.71301106666846,0.8436406337082096,032_234651.1+005037_K
32,1.0260999999999996,1.6789999999999985,2.346,3.4239999999999995,3.737176999999999,5.5367599999999975,7.17454,7.8085239999999985,0.6528999999999989,1.3199000000000003,2.3979,4.510659999999998,6.148440000000001,6.782423999999999,0.6670000000000016,1.745000000000001,5.495540000000002,6.129524,1.0779999999999994,1.391176999999999,3.1907599999999974,4.82854,5.462523999999998,0.3131769999999996,2.112759999999998,3.750540000000001,4.384523999999999,3.4373630000000013,4.071346999999999,1.637780000000003,2.271764000000001,0.6339839999999981,1,358.69515,-0.738209,33,32,358.6951327404933,-0.7382590256334658,033_235446.8-004418_K
33,0.5478999999999985,0.4003000000000014,0.5749999999999993,1.6039999999999992,2.824266000000001,4.990843000000002,5.363294,5.919350000000001,-0.147599999999997,0.0271000000000007,1.0561000000000007,4.442943000000003,4.815394000000001,5.371450000000003,0.1746999999999978,1.2036999999999978,4.962993999999998,5.51905,1.029,2.249266000000002,4.415843000000002,4.7882940000000005,5.344350000000002,1.2202660000000023,3.3868430000000025,3.7592940000000006,4.315350000000002,2.5390279999999983,3.095084,0.3724509999999981,0.9285069999999996,0.5560560000000017,1,358.939431,-0.189284,34,33,358.93944577309907,-0.1893719404719289,034_235545.5-001121_K
34,-0.4730000000000025,0.4664999999999999,1.975999999999999,3.148,3.530611999999998,4.596895999999997,5.641096999999999,6.125589999999999,0.9395000000000024,2.4490000000000016,3.621000000000002,5.069896,6.114097000000001,6.5985900000000015,1.5094999999999992,2.6815,5.174596999999999,5.659089999999999,1.1720000000000006,1.5546119999999988,2.6208959999999983,3.665097,4.14959,0.3826119999999982,1.4488959999999975,2.493096999999999,2.97759,2.1104850000000006,2.594978000000001,1.044201000000001,1.5286940000000016,0.4844930000000005,1,359.193455,-0.939468,35,34,359.19349832108173,-0.9395042389176388,035_235646.4-005622_K
35,0.5285000000000011,2.553000000000001,3.523,4.116,4.632132000000002,6.153420000000001,7.215540000000001,7.6068,2.0245,2.9944999999999986,3.5874999999999986,5.62492,6.68704,7.078299999999999,0.9699999999999988,1.5629999999999988,4.66254,5.053799999999999,0.593,1.1091320000000024,2.630420000000001,3.692540000000001,4.0838,0.5161320000000025,2.037420000000001,3.099540000000001,3.4908,2.5834079999999986,2.9746679999999976,1.0621200000000002,1.4533799999999992,0.391259999999999,0,359.41021,0.761554,36,35,359.41020523005284,0.7615227378438472,036_235738.5+004542_K
36,0.816749999999999,1.250869999999999,2.094999999999999,3.023,5.356999999999999,7.171999999999999,9.098999999999998,10.514,0.43412,1.27825,2.2062500000000007,6.35525,8.28225,9.69725,0.8441299999999998,1.7721300000000006,7.848129999999999,9.26313,0.9280000000000008,3.2620000000000005,5.077,7.004,8.419,2.334,4.148999999999999,6.075999999999999,7.491,3.741999999999999,5.157,1.927,3.3420000000000005,1.415000000000001,1,136.21048,-1.756819,37,36,136.210506616678,-1.75693720323325,037_090450.5-014525_K
37,-0.0555099999999981,0.3593800000000016,0.6780000000000008,1.3850000000000016,3.2360000000000007,5.688000000000002,7.177000000000001,8.806000000000001,0.4148899999999997,0.733509999999999,1.4405099999999995,5.743510000000001,7.232509999999999,8.861509999999999,0.3186199999999992,1.02562,6.81762,8.44662,0.7070000000000007,2.558,5.010000000000002,6.4990000000000006,8.128,1.850999999999999,4.303000000000001,5.792,7.420999999999999,3.9410000000000007,5.57,1.488999999999999,3.1179999999999986,1.6289999999999996,1,139.028152,7.183164,38,37,139.028262706395,7.1831592509638,038_091606.8+071059_K
38,0.3985400000000005,2.057290000000002,3.943999999999999,5.001999999999999,6.743000000000002,8.561,10.134,11.61,1.6587500000000013,3.5454599999999985,4.603459999999998,8.16246,9.73546,11.21146,1.8867099999999968,2.944709999999997,8.076709999999999,9.55271,1.0579999999999998,2.799000000000003,4.617000000000001,6.190000000000001,7.666000000000002,1.7410000000000032,3.559000000000001,5.1320000000000014,6.608000000000002,3.3909999999999982,4.866999999999999,1.5730000000000004,3.0490000000000013,1.4760000000000009,1,139.078156,0.859519,39,38,139.0780018147256,0.8594178682071588,039_091618.8+005134_K
39,6.109999099731446,7.319000640869142,8.085,8.406000000000002,9.427,11.24,11.872000000000002,12.615,1.209001541137695,1.9750009002685545,2.296000900268556,5.130000900268554,5.762000900268555,6.505000900268554,0.7659993591308591,1.0869993591308609,4.55299935913086,5.2959993591308585,0.3210000000000015,1.3419999999999987,3.155,3.787000000000001,4.529999999999999,1.0209999999999972,2.833999999999998,3.466,4.208999999999998,2.445000000000002,3.1880000000000006,0.6320000000000014,1.375,0.7429999999999986,0,140.1465,6.364375,40,39,140.1465332402915,6.36458424454208,040_092035.2+062152_K
40,0.3212100000000006,0.638659999999998,1.0539999999999985,1.6509999999999998,3.4879999999999995,5.925999999999998,7.568999999999999,8.883,0.3174499999999973,0.7327899999999978,1.3297899999999991,5.604789999999998,7.247789999999998,8.561789999999998,0.4153400000000005,1.0123400000000018,6.930340000000001,8.244340000000001,0.5970000000000013,2.434000000000001,4.872,6.515000000000001,7.829000000000001,1.837,4.274999999999999,5.917999999999999,7.231999999999999,4.081,5.395,1.643000000000001,2.9570000000000007,1.314,1,140.366333,2.607455,41,40,140.36634548623965,2.6075462481403933,041_092127.9+023627_K
41,0.6840299999999999,2.41761,3.530000000000001,4.5760000000000005,5.976000000000003,7.861000000000001,8.969000000000001,10.089,1.73358,2.845970000000001,3.8919700000000006,7.176970000000001,8.284970000000001,9.40497,1.112390000000001,2.1583900000000007,6.551390000000001,7.671390000000001,1.0459999999999994,2.446000000000001,4.331,5.439,6.558999999999999,1.400000000000002,3.285,4.393000000000001,5.513,2.9929999999999986,4.112999999999998,1.1080000000000003,2.228,1.1199999999999992,1,140.979324,2.598125,42,41,140.97934154152074,2.5982130464427624,042_092355.0+023553_K
42,-0.0127500000000004,0.0715099999999999,0.997,1.6769999999999996,3.369,5.4190000000000005,6.622000000000002,7.716000000000001,0.0842600000000004,1.0097500000000004,1.68975,5.431750000000001,6.634750000000002,7.728750000000002,0.92549,1.6054899999999996,6.550490000000002,7.644490000000001,0.6799999999999997,2.372,4.422000000000001,5.625000000000002,6.719000000000001,1.6920000000000002,3.742000000000001,4.945000000000002,6.0390000000000015,3.253000000000002,4.347000000000001,1.2030000000000012,2.2970000000000006,1.0939999999999994,1,141.265381,3.909531,43,42,141.26533389222698,3.909560943394505,043_092503.7+035434_K
43,2.26398,3.465880000000002,4.112000000000002,4.359000000000002,6.568000000000001,9.177000000000003,9.747000000000002,10.996000000000002,1.201900000000002,1.8480200000000016,2.0950200000000017,6.913020000000003,7.483020000000002,8.732020000000002,0.6461199999999998,0.8931199999999997,6.28112,7.53012,0.2469999999999999,2.4559999999999995,5.065000000000001,5.635,6.884,2.209,4.818000000000001,5.388,6.6370000000000005,3.1790000000000003,4.428000000000001,0.5699999999999985,1.818999999999999,1.2490000000000006,1,146.931091,3.034814,44,43,146.93106907557748,3.034780490885808,044_094743.5+030205_K
44,1.4433599999999984,1.96302,3.451999999999998,4.221,6.396999999999999,8.062999999999999,9.484,10.688,0.5196600000000018,2.00864,2.7776400000000017,6.61964,8.040640000000002,9.24464,1.488979999999998,2.25798,7.52098,8.724979999999999,0.7690000000000019,2.9450000000000003,4.611000000000001,6.032000000000002,7.236000000000001,2.1759999999999984,3.841999999999999,5.263,6.466999999999999,3.087000000000001,4.291,1.4210000000000012,2.625,1.2039999999999988,1,148.598923,8.616344,45,44,148.598981779962,8.61633678635771,045_095423.7+083659_K
